2017-02-10 08:56 PM,73.04,43.8
2017-02-10 08:57 PM,73.04,44.2
2017-02-10 08:58 PM,73.04,44.6
2017-02-10 08:59 PM,73.04,44.3
2017-02-10 09:00 PM,72.86,43.5
2017-02-10 09:01 PM,72.86,44.7
2017-02-10 09:02 PM,72.86,45.0
2017-02-10 09:03 PM,72.86,45.2
2017-02-10 09:04 PM,73.04,44.8
2017-02-10 09:05 PM,73.04,44.9
2017-02-10 09:06 PM,73.04,44.7
2017-02-10 09:07 PM,73.04,44.8
2017-02-10 09:08 PM,73.04,44.8
2017-02-10 09:09 PM,73.04,45.2
2017-02-10 09:10 PM,73.04,45.2
2017-02-10 09:11 PM,73.04,45.2
2017-02-10 09:12 PM,73.04,45.0
2017-02-10 09:13 PM,73.04,45.0
2017-02-10 09:14 PM,73.04,45.2
2017-02-10 09:15 PM,73.04,45.2
2017-02-10 09:16 PM,73.04,45.2
2017-02-10 09:17 PM,73.04,44.6
2017-02-10 09:18 PM,73.04,44.6
2017-02-10 09:19 PM,73.04,44.2
2017-02-10 09:20 PM,73.04,44.7
2017-02-10 09:21 PM,73.04,44.7
2017-02-10 09:22 PM,73.04,43.7
2017-02-10 09:23 PM,73.04,44.2
2017-02-10 09:24 PM,72.86,44.7
2017-02-10 09:25 PM,72.86,44.9
2017-02-10 09:26 PM,72.86,45.0
2017-02-10 09:27 PM,72.86,45.0
2017-02-10 09:28 PM,72.86,44.2
2017-02-10 09:29 PM,72.86,44.7
2017-02-10 09:31 PM,72.86,44.4
2017-02-10 09:32 PM,72.86,44.4
2017-02-10 09:33 PM,72.86,44.4
2017-02-10 09:34 PM,72.86,44.2
2017-02-10 09:35 PM,72.86,43.8
2017-02-10 09:36 PM,72.86,44.5
2017-02-10 09:37 PM,73.04,44.0
2017-02-10 09:38 PM,72.86,44.6
2017-02-10 09:39 PM,72.86,44.9
2017-02-10 09:40 PM,72.86,45.0
2017-02-10 09:41 PM,72.86,45.1
2017-02-10 09:42 PM,73.04,45.0
2017-02-10 09:43 PM,72.86,43.9
2017-02-10 09:44 PM,72.86,44.4
2017-02-10 09:45 PM,72.86,44.7
2017-02-10 09:46 PM,72.86,42.5
2017-02-10 09:47 PM,72.86,42.5
2017-02-10 09:48 PM,72.86,43.8
2017-02-10 09:49 PM,72.68,43.3
2017-02-10 09:50 PM,72.68,42.4
2017-02-10 09:51 PM,72.68,44.2
2017-02-10 09:52 PM,72.68,44.5
2017-02-10 09:53 PM,72.68,42.4
2017-02-10 09:54 PM,72.5,43.7
2017-02-10 09:55 PM,72.5,43.8
2017-02-10 09:56 PM,72.5,44.4
2017-02-10 09:57 PM,72.5,43.4
2017-02-10 09:58 PM,72.68,43.3
2017-02-10 09:59 PM,72.5,44.4
2017-02-10 10:00 PM,72.5,43.3
2017-02-10 10:01 PM,72.68,43.6
2017-02-10 10:02 PM,72.5,42.4
2017-02-10 10:03 PM,72.5,42.8
2017-02-10 10:04 PM,72.5,43.3
2017-02-10 10:05 PM,72.5,44.3
2017-02-10 10:06 PM,72.5,44.3
2017-02-10 10:07 PM,72.5,43.5
2017-02-10 10:08 PM,72.5,42.3
2017-02-10 10:09 PM,72.14,43.0
2017-02-10 10:10 PM,72.14,43.1
2017-02-10 10:11 PM,72.32,44.2
2017-02-10 10:12 PM,72.14,42.4
2017-02-10 10:13 PM,72.14,42.5
2017-02-10 10:14 PM,72.32,44.0
2017-02-10 10:15 PM,72.14,44.1
2017-02-10 10:16 PM,72.32,44.4
2017-02-10 10:17 PM,72.32,42.2
2017-02-10 10:18 PM,72.32,42.2
2017-02-10 10:19 PM,72.32,43.4
2017-02-10 10:20 PM,72.32,44.0
2017-02-10 10:21 PM,72.32,43.5
2017-02-10 10:22 PM,72.32,43.3
2017-02-10 10:23 PM,72.32,42.2
2017-02-10 10:24 PM,72.32,42.2
2017-02-10 10:25 PM,72.32,42.2
2017-02-10 10:26 PM,72.32,43.6
2017-02-10 10:27 PM,72.32,43.3
2017-02-10 10:28 PM,72.32,42.2
2017-02-10 10:29 PM,72.14,42.6
2017-02-10 10:30 PM,72.14,43.5
2017-02-10 10:31 PM,72.32,44.0
2017-02-10 10:32 PM,72.32,43.9
2017-02-10 10:33 PM,72.32,44.0
2017-02-10 10:34 PM,72.32,42.9
2017-02-10 10:35 PM,72.14,43.7
2017-02-10 10:36 PM,72.14,42.9
2017-02-10 10:37 PM,72.14,42.5
2017-02-10 10:38 PM,72.14,43.8
2017-02-10 10:39 PM,72.14,44.0
2017-02-10 10:40 PM,72.14,43.7
2017-02-10 10:41 PM,72.14,43.2
2017-02-10 10:42 PM,72.14,43.8
2017-02-10 10:43 PM,72.32,43.7
2017-02-10 10:44 PM,72.14,44.3
2017-02-10 10:45 PM,72.32,44.2
2017-02-10 10:46 PM,72.14,42.1
2017-02-10 10:47 PM,72.14,42.7
2017-02-10 10:49 PM,72.32,43.7
2017-02-10 10:50 PM,72.14,41.8
2017-02-10 10:51 PM,71.96,43.1
2017-02-10 10:52 PM,72.14,43.2
2017-02-10 10:53 PM,71.96,42.2
2017-02-10 10:54 PM,71.96,43.1
2017-02-10 10:55 PM,71.96,42.4
2017-02-10 10:56 PM,71.96,42.0
2017-02-10 10:57 PM,71.78,42.7
2017-02-10 10:58 PM,71.78,41.9
2017-02-10 10:59 PM,71.78,43.0
2017-02-10 11:00 PM,71.78,43.4
2017-02-10 11:01 PM,71.78,42.5
2017-02-10 11:02 PM,71.78,43.1
2017-02-10 11:03 PM,71.78,41.9
2017-02-10 11:04 PM,71.78,42.5
2017-02-10 11:05 PM,71.78,42.4
2017-02-10 11:06 PM,71.78,41.9
2017-02-10 11:07 PM,71.78,41.9
2017-02-10 11:08 PM,71.78,41.9
2017-02-10 11:09 PM,71.78,39.1
2017-02-10 11:10 PM,71.6,41.8
2017-02-10 11:11 PM,71.6,42.1
2017-02-10 11:12 PM,71.6,42.8
2017-02-10 11:13 PM,71.6,43.1
2017-02-10 11:14 PM,71.6,43.6
2017-02-10 11:15 PM,71.6,43.6
2017-02-10 11:16 PM,71.6,42.4
2017-02-10 11:17 PM,71.6,43.6
2017-02-10 11:18 PM,71.78,43.5
2017-02-10 11:19 PM,71.78,43.3
2017-02-10 11:20 PM,71.78,43.6
2017-02-10 11:21 PM,71.78,41.9
2017-02-10 11:22 PM,71.78,42.7
2017-02-10 11:23 PM,71.78,41.9
2017-02-10 11:24 PM,71.6,42.7
2017-02-10 11:25 PM,71.6,43.4
2017-02-10 11:26 PM,71.6,42.8
2017-02-10 11:27 PM,71.6,42.7
2017-02-10 11:28 PM,71.78,43.3
2017-02-10 11:29 PM,71.6,41.8
2017-02-10 11:30 PM,71.6,41.8
2017-02-10 11:31 PM,71.6,42.8
2017-02-10 11:32 PM,71.6,41.8
2017-02-10 11:33 PM,71.6,42.1
2017-02-10 11:34 PM,71.6,42.7
2017-02-10 11:35 PM,71.6,42.2
2017-02-10 11:36 PM,71.42,41.7
2017-02-10 11:37 PM,71.42,42.2
2017-02-10 11:38 PM,71.42,42.7
2017-02-10 11:39 PM,71.24,41.6
2017-02-10 11:40 PM,71.24,41.6
